what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1391774853588
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1391774853588
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1391774853589
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1391774853590
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1391774853590
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1391774853590
started,bundle,org.eclipse.mylyn.bugzilla.core,3.8.3.v20130107-0100,"org.eclipse.mylyn.bugzilla.core",1391774853591
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.bugzilla.ui",1391774853591
started,bundle,org.eclipse.mylyn.commons.core,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.core",1391774853591
started,bundle,org.eclipse.mylyn.commons.net,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.net",1391774853591
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.0.3.v20130107-0100,"org.eclipse.mylyn.commons.notifications.core",1391774853591
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.3.v20130107-0100,"org.eclipse.mylyn.commons.notifications.feed",1391774853592
started,bundle,org.eclipse.mylyn.commons.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.ui",1391774853592
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.workbench",1391774853592
started,bundle,org.eclipse.mylyn.context.core,3.8.3.v20130107-0100,"org.eclipse.mylyn.context.core",1391774853592
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.context.tasks.ui",1391774853593
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.monitor.ui",1391774853593
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.tasks.ui",1391774853593
started,bundle,org.eclipse.mylyn.team.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.team.ui",1391774853594
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1391774853594
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1391774853595
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1391774853595
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1391774853595
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1391774853595
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1391774853596
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1391774853596
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1391774853596
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1391774853597
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1391774853597
started,bundle,org.eclipse.wb.core,1.5.2.r37x201303061457,"org.eclipse.wb.core",1391774853597
started,bundle,org.eclipse.wb.core.java,1.5.2.r37x201303061505,"org.eclipse.wb.core.java",1391774853598
started,bundle,org.eclipse.wb.core.lib,1.5.2.r37x201303061457,"org.eclipse.wb.core.lib",1391774853598
started,bundle,org.eclipse.wb.discovery.core,1.5.2.r37x201303061516,"org.eclipse.wb.discovery.core",1391774853598
started,bundle,org.eclipse.wb.discovery.ui,1.5.2.r37x201303061516,"org.eclipse.wb.discovery.ui",1391774853598
os,sysinfo,,,"linux",1391774853600
arch,sysinfo,,,"x86_64",1391774853600
ws,sysinfo,,,"gtk",1391774853600
locale,sysinfo,,,"fr_FR",1391774853600
processors,sysinfo,,,"4",1391774853600
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1391774853600
java.runtime.version,sysinfo,,,"1.7.0_09-icedtea-mockbuild_2012_10_17_15_55-b00",1391774853600
java.specification.name,sysinfo,,,"Java Platform API Specification",1391774853600
java.specification.vendor,sysinfo,,,"Oracle Corporation",1391774853600
java.specification.version,sysinfo,,,"1.7",1391774853600
java.vendor,sysinfo,,,"Oracle Corporation",1391774853600
java.version,sysinfo,,,"1.7.0_09-icedtea",1391774853600
java.vm.info,sysinfo,,,"mixed mode",1391774853600
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1391774853600
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1391774853600
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1391774853600
java.vm.specification.version,sysinfo,,,"1.7",1391774853600
java.vm.vendor,sysinfo,,,"Oracle Corporation",1391774853600
java.vm.version,sysinfo,,,"23.2-b09",1391774853600
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1391774853604
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1391774855753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391774860997
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1391774862091
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1391774862094
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.openProject",1391774863771
error,log,,,"The project description file (.project) for 'tpJpa' is missing.  This file contains important information about the project.  The project will not function properly until this file is restored.",1391774863810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391774863887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391774872402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391774887420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391774904164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391774924106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391774957466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391774960622
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391774962760
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1391774963019
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1391774963020
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1391774963020
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1391774963020
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1391774963021
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1391774963021
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1391774963021
stopped,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1391774963022
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1391774963022
stopped,bundle,com.google.appengine.eclipse.datatools,3.2.2.v201303261859-rel-r37,"com.google.appengine.eclipse.datatools",1391774963023
stopped,bundle,com.google.appengine.eclipse.webtools,3.2.2.v201303261859-rel-r37,"com.google.appengine.eclipse.webtools",1391774963023
stopped,bundle,com.google.gdt.eclipse.appengine.swarm_backend,3.2.2.v201303261859-rel-r37,"com.google.gdt.eclipse.appengine.swarm_backend",1391774963024
stopped,bundle,com.google.gdt.eclipse.suite.ext,3.2.2.v201303261859-rel-r37,"com.google.gdt.eclipse.suite.ext",1391774963024
stopped,bundle,com.google.gdt.eclipse.appengine.swarm,3.2.2.v201303261859-rel-r37,"com.google.gdt.eclipse.appengine.swarm",1391774963024
stopped,bundle,com.google.gdt.eclipse.appengine.rpc,3.2.2.v201303261859-rel-r37,"com.google.gdt.eclipse.appengine.rpc",1391774963024
stopped,bundle,com.google.gdt.eclipse.gph.e36,3.2.2.v201303261859-rel-r37,"com.google.gdt.eclipse.gph.e36",1391774963025
stopped,bundle,com.google.gdt.eclipse.gph.hge,3.2.2.v201303261859-rel-r37,"com.google.gdt.eclipse.gph.hge",1391774963025
stopped,bundle,com.google.gdt.eclipse.gph.subclipse,3.2.2.v201303261859-rel-r37,"com.google.gdt.eclipse.gph.subclipse",1391774963026
stopped,bundle,com.google.gdt.eclipse.gph.subversive,3.2.2.v201303261859-rel-r37,"com.google.gdt.eclipse.gph.subversive",1391774963026
stopped,bundle,com.google.gdt.eclipse.gph,3.2.2.v201303261859-rel-r37,"com.google.gdt.eclipse.gph",1391774963026
stopped,bundle,com.google.gdt.eclipse.maven.e37,3.2.2.v201303261859-rel-r37,"com.google.gdt.eclipse.maven.e37",1391774963026
stopped,bundle,com.google.gdt.eclipse.maven,3.2.2.v201303261859-rel-r37,"com.google.gdt.eclipse.maven",1391774963027
stopped,bundle,com.google.gdt.eclipse.suite,3.2.2.v201303261859-rel-r37,"com.google.gdt.eclipse.suite",1391774963027
stopped,bundle,com.google.gdt.eclipse.appsmarketplace,3.2.2.v201303261859-rel-r37,"com.google.gdt.eclipse.appsmarketplace",1391774963030
stopped,bundle,com.google.gdt.eclipse.managedapis,3.2.2.v201303261859-rel-r37,"com.google.gdt.eclipse.managedapis",1391774963032
stopped,bundle,com.google.appengine.eclipse.core,3.2.2.v201303261859-rel-r37,"com.google.appengine.eclipse.core",1391774963035
stopped,bundle,com.google.gdt.eclipse.login,3.2.2.v201303261859-rel-r37,"com.google.gdt.eclipse.login",1391774963036
stopped,bundle,com.google.gwt.eclipse.oophm,3.2.2.v201303261859-rel-r37,"com.google.gwt.eclipse.oophm",1391774963039
stopped,bundle,com.google.gwt.eclipse.core,3.2.2.v201303261859-rel-r37,"com.google.gwt.eclipse.core",1391774963039
stopped,bundle,com.google.gdt.eclipse.core,3.2.2.v201303261859-rel-r37,"com.google.gdt.eclipse.core",1391774963040
stopped,bundle,com.google.gdt.eclipse.platform,3.2.2.v201303261859-rel-r37,"com.google.gdt.eclipse.platform",1391774963041
stopped,bundle,com.google.gdt.eclipse.platform.e37,3.2.2.v201303261859-rel-r37,"com.google.gdt.eclipse.platform.e37",1391774963041
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1391774963042
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1391774963043
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1391774963043
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1391774963044
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1391774963045
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1391774963045
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1391774963045
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1391774963048
stopped,bundle,org.eclipse.m2e.core.ui,1.0.200.20111228-1245,"org.eclipse.m2e.core.ui",1391774963048
stopped,bundle,org.eclipse.m2e.core,1.0.200.20111228-1245,"org.eclipse.m2e.core",1391774963049
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1391774963049
stopped,bundle,org.eclipse.egit.mylyn.ui,1.3.0.201202151440-r,"org.eclipse.egit.mylyn.ui",1391774963050
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.bugzilla.ui",1391774963050
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.context.tasks.ui",1391774963050
stopped,bundle,org.eclipse.mylyn.help.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.help.ui",1391774963050
stopped,bundle,org.eclipse.mylyn.java.tasks,3.8.3.v20130107-0100,"org.eclipse.mylyn.java.tasks",1391774963051
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.8.3.v20130107-0100,"org.eclipse.mylyn.tasks.bugs",1391774963051
stopped,bundle,org.eclipse.mylyn.team.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.team.ui",1391774963051
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.tasks.ui",1391774963051
stopped,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.3.v20130107-0100,"org.eclipse.mylyn.commons.notifications.feed",1391774963051
stopped,bundle,org.eclipse.equinox.jsp.jasper.registry,1.0.200.v20100503,"org.eclipse.equinox.jsp.jasper.registry",1391774963052
stopped,bundle,org.eclipse.equinox.jsp.jasper,1.0.300.v20110502,"org.eclipse.equinox.jsp.jasper",1391774963052
stopped,bundle,org.eclipse.equinox.http.servlet,1.1.200.v20110502,"org.eclipse.equinox.http.servlet",1391774963053
stopped,bundle,com.google.gdt.eclipse.designer.UiBinder,3.1.2.r37x201303061530,"com.google.gdt.eclipse.designer.UiBinder",1391774963053
stopped,bundle,com.google.gdt.eclipse.designer.gpe,3.1.2.r37x201303061641,"com.google.gdt.eclipse.designer.gpe",1391774963053
stopped,bundle,com.google.gdt.eclipse.designer,3.1.2.r37x201303061530,"com.google.gdt.eclipse.designer",1391774963053
stopped,bundle,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui",1391774963053
stopped,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1391774963053
stopped,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1391774963055
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1391774963056
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1391774963056
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1391774963057
stopped,bundle,org.eclipse.mylyn.ide.ant,3.8.3.v20130107-0100,"org.eclipse.mylyn.ide.ant",1391774963057
stopped,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1391774963058
stopped,bundle,org.eclipse.mylyn.java.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.java.ui",1391774963058
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1391774963059
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1391774963059
stopped,bundle,com.google.gdt.eclipse.platform.shared,3.2.2.v201303261859-rel-r37,"com.google.gdt.eclipse.platform.shared",1391774963059
stopped,bundle,net.sourceforge.plantuml.eclipse,1.1.7.7961,"net.sourceforge.plantuml.eclipse",1391774963059
stopped,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1391774963060
stopped,bundle,org.eclipse.jpt.jpa.db,2.0.0.v201105030000,"org.eclipse.jpt.jpa.db",1391774963060
stopped,bundle,org.eclipse.datatools.enablement.jdt.classpath,1.0.1.v201107221501,"org.eclipse.datatools.enablement.jdt.classpath",1391774963061
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1391774963062
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_0.moz,3.1.2.r37x201303061525,"com.google.gdt.eclipse.designer.hosted.2_0.moz",1391774963063
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_0.webkit,3.1.2.r37x201303061525,"com.google.gdt.eclipse.designer.hosted.2_0.webkit",1391774963063
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_0,3.1.2.r37x201303061525,"com.google.gdt.eclipse.designer.hosted.2_0",1391774963063
stopped,bundle,org.eclipse.wb.core.databinding.xml,1.5.2.r37x201303061518,"org.eclipse.wb.core.databinding.xml",1391774963064
stopped,bundle,org.eclipse.wb.swing.databinding,1.3.0.r37x201202021417,"org.eclipse.wb.swing.databinding",1391774963064
stopped,bundle,org.eclipse.wb.core.databinding,1.5.2.r37x201303061505,"org.eclipse.wb.core.databinding",1391774963064
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.3.0.r37x201202021417,"org.eclipse.wb.swing.FormLayout",1391774963065
stopped,bundle,org.eclipse.wb.swing.MigLayout,1.3.0.r37x201202021417,"org.eclipse.wb.swing.MigLayout",1391774963065
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1392132388148
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1392132388149
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1392132388149
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1392132388150
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1392132388150
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1392132388150
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1392132388150
